system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,6812,674,1500,2329,2309,15.0,-26.87,-0.004,-0.4,52,2026-05-21,2026-08-18,NEUTRAL
FAM,score-band,90+,809,41,177,458,133,6.1,-87.18,-0.108,-10.8,52,2026-05-21,2026-08-18,AVOID
FAM,score-band,70-79,4383,321,933,1984,1145,9.9,-480.4,-0.11,-11.0,52,2026-05-21,2026-08-18,AVOID
FAM,score-band,80-89,1973,142,418,943,470,9.4,-229.96,-0.117,-11.7,52,2026-05-21,2026-08-18,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,893,152,69,510,162,20.8,144.32,0.162,16.2,34,2026-05-21,2026-08-18,TRUSTED
FAM,setup,BUY_LOWER_DIRTY,29,9,11,7,2,33.3,2.97,0.102,10.2,17,2026-05-28,2026-08-17,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,106,16,25,62,3,15.5,0.36,0.003,0.3,31,2026-05-22,2026-08-17,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,4824,337,1144,1657,1686,10.7,-201.15,-0.042,-4.2,52,2026-05-21,2026-08-18,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,727,69,136,422,100,11.0,-48.89,-0.067,-6.7,34,2026-05-21,2026-08-18,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,7170,574,1495,3017,2084,11.3,-616.05,-0.086,-8.6,36,2026-05-21,2026-08-18,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,32,7,15,6,4,25.0,-3.68,-0.115,-11.5,18,2026-05-28,2026-08-17,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,69,7,45,15,2,10.4,-33.95,-0.492,-49.2,20,2026-05-21,2026-08-17,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,28,2,20,2,4,8.3,-16.03,-0.573,-57.3,14,2026-05-28,2026-08-17,AVOID
FAM,setup,DOUBLE_REJECTION_LONG,14,0,8,2,4,0.0,-8.11,-0.579,-57.9,10,2026-05-29,2026-08-14,TENTATIVE
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,6,0,4,1,1,0.0,-4.23,-0.705,-70.5,6,2026-05-27,2026-08-10,TENTATIVE
FAM,setup,DCB_BREAKOUT,5,0,4,1,0,0.0,-3.83,-0.766,-76.6,4,2026-05-29,2026-08-12,TENTATIVE
FEM,mode,BOUNCE,495,190,49,206,50,42.7,198.17,0.4,40.0,69,2026-04-16,2026-08-18,TRUSTED
FEM,mode,PULLBACK,747,209,100,177,261,43.0,177.64,0.238,23.8,71,2026-04-01,2026-08-18,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,84,17,12,47,8,22.4,-3.59,-0.043,-4.3,32,2026-04-07,2026-07-21,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,871,395,27,223,226,61.2,494.59,0.568,56.8,73,2026-04-01,2026-08-18,TRUSTED
FEM,score-band,60-69,142,9,39,47,47,9.5,-22.92,-0.161,-16.1,46,2026-04-01,2026-08-14,AVOID
FEM,score-band,80-89,232,18,74,83,57,10.3,-50.45,-0.217,-21.7,49,2026-04-01,2026-08-18,AVOID
FEM,score-band,70-79,141,6,36,44,55,7.0,-34.59,-0.245,-24.5,52,2026-04-01,2026-08-17,AVOID
FEM,tier,T1-STRONG_LONG,721,252,27,215,227,51.0,352.24,0.489,48.9,70,2026-04-01,2026-08-17,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,404,126,60,133,85,39.5,53.92,0.133,13.3,75,2026-04-01,2026-08-18,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,285,42,86,85,72,19.7,-40.01,-0.14,-14.0,45,2026-04-01,2026-07-21,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
