ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
EPAM,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,79.56,88.14,75.58,,11,0.46,76.88999938964844,78.48999786376953,74.33000183105469,2395962.0,-1.42,NO_FILL,0.0,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
PCTY,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,99.93,101.57,97.36,95.1,61,1.57,100.88999938964844,103.30000305175781,99.94000244140625,691773.0,1.39,STOPPED,-1.0,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
WK,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,46.3,47.61,43.98,,76,1.77,46.97999954223633,47.7400016784668,46.11000061035156,852396.0,2.17,STOPPED,-1.0,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
IT,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,126.0,128.24,119.7,,44,2.81,129.17999267578125,131.36000061035156,127.48999786376953,1040404.0,3.19,STOPPED,-1.0,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
INTU,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,259.42,268.33,246.44,,11,1.45,258.04998779296875,263.6700134277344,255.64999389648438,5771548.0,-0.48,CLOSED,0.15,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
ADSK,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,190.0,194.79,180.5,,20,1.98,188.77999877929688,193.76499938964844,187.23500061035156,3317172.0,0.41,CLOSED,0.25,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
MSFT,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,375.74,381.3,364.55,,17,2.01,373.94000244140625,377.2200012207031,370.69000244140625,39415431.0,0.87,CLOSED,0.32,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
LEGN,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,29.5,33.69,28.02,,23,0.35,29.299999237060547,30.149999618530273,28.459999084472656,2087335.0,1.31,CLOSED,0.05,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
NOG,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,19.77,20.89,18.78,,88,0.88,19.420000076293945,19.559999465942383,19.25,2505232.0,-0.82,NO_FILL,0.0,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
TYL,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,284.86,289.4,275.27,273.79,21,2.11,279.1400146484375,286.0,275.29998779296875,761866.0,-0.05,CLOSED,1.26,HOSTILE,LIMIT,5,CONVICTION,2026-06-23_1503,2026-06-23
