logged_at,trade_date,scanner,ticker,side,setup,entry,stop,target,shares,risk_dollars,gap_pct,gap_tier,stop_method,regime,spy_pct,conviction,fresh_bull_5m,path_target,path_score,rr,notes,setup_kind,bracket_pair_id,bracket_resolution,outcome,exit_px,pnl,outcome_set_at,forward_high,forward_low
2026-05-06T05:56:08,2026-05-06,short,BZAI,SHORT,SHORT_GENESIS_9_33,1.75,1.7675,1.715,5714,100.0,-25.97,STRETCHED,FIXED,FAVORABLE,0.0,,,,,2.0,relvol=3.5x pm_vol=4672657 borrow=MEDIUM,,,,STOP,1.7675,-100.0,2026-05-06T12:59:24,1.91,1.75
2026-05-06T05:56:21,2026-05-06,short,VG,SHORT,SHORT_GENESIS_9_33,12.2,12.322,11.956,819,100.0,-8.91,IN_BAND,FIXED,FAVORABLE,0.0,,,,,2.0,relvol=2.5x pm_vol=698285 borrow=LOW,,,,STOP,12.322,-99.92,2026-05-06T12:59:25,12.44,11.8401
2026-05-06T05:56:24,2026-05-06,short,SKK,SHORT,SHORT_GENESIS_9_33,6.02,6.0802,5.8996,1661,100.0,-7.01,IN_BAND,FIXED,FAVORABLE,0.0,,,,,2.0,relvol=8.6x pm_vol=3880403 borrow=LOW,,,,STOP,6.0802,-99.99,2026-05-06T12:59:22,7.17,4.801
2026-05-06T05:56:37,2026-05-06,short,RXT,SHORT,SHORT_GENESIS_9_33,2.45,2.4745,2.401,4081,100.0,-3.67,IN_BAND,FIXED,FAVORABLE,0.0,,,,,2.0,relvol=3.4x pm_vol=290128 borrow=MEDIUM,,,,TARGET,2.401,199.97,2026-05-06T12:59:23,2.47,2.1501
2026-05-06T05:57:07,2026-05-06,short,LITE,SHORT,SHORT_GENESIS_9_33,990.42,1000.3242,970.6116,10,100.0,-3.09,IN_BAND,FIXED,FAVORABLE,0.0,,,,,2.0,relvol=2.4x pm_vol=396603 borrow=LOW,,,,STOP,1000.3242,-99.04,2026-05-06T12:59:26,1013.5,902.01
2026-05-06T07:17:03,2026-05-06,intraday,GCTK,LONG,HOLDING-LONG,1.1496,0.8802,1.6884,371,100.0,35.1,EXTREME,PM low,FAVORABLE,0.85,,,,,2.0,score=92.35 relvol=2.63 float=3.66M,,,,CLOSE,0.9064,-90.23,2026-05-06T12:59:27,1.16,0.9
2026-05-06T07:17:15,2026-05-06,intraday,POET,SHORT,FAILED-GAP-SHORT,9.4199,10.95,6.3597,65,100.0,3.2,IN_BAND,PM high,FAVORABLE,0.85,,,,,2.0,score=2.54 relvol=1.13 float=152.71M,,,,CLOSE,9.775,-23.08,2026-05-06T12:59:28,9.935,8.85
2026-05-06T07:17:16,2026-05-06,intraday,PMAX,LONG,HOLDING-LONG,2.87,2.15,4.31,138,100.0,34.91,EXTREME,PM low,FAVORABLE,0.85,,,,,2.0,score=13106.08 relvol=375.47 float=1.72M,,,,TARGET,4.31,198.72,2026-05-06T12:59:28,4.74,2.7001
2026-05-06T07:17:18,2026-05-06,intraday,IFRX,SHORT,FAILED-GAP-SHORT,2.54,2.74,2.14,499,100.0,29.44,STRETCHED,PM high,FAVORABLE,0.85,,,,,2.0,score=390.99 relvol=18.97 float=72.29M,,,,CLOSE,2.5,19.96,2026-05-06T12:59:29,2.6,2.3
2026-05-06T07:17:20,2026-05-06,intraday,CYPH,SHORT,ORB-SHORT|FAILED-GAP-SHORT,1.0801,1.4,0.4403,312,100.0,16.82,STRETCHED,PM high,FAVORABLE,0.85,,,,,2.0,score=62.15 relvol=5.28 float=97.68M,,,,CLOSE,1.09,-3.09,2026-05-06T12:59:29,1.28,1.075
2026-05-06T07:17:22,2026-05-06,intraday,MASK,SHORT,ORB-SHORT|FAILED-GAP-SHORT,2.4201,2.65,1.9603,434,100.0,24.4,STRETCHED,PM high,FAVORABLE,0.85,,,,,2.0,score=70.59 relvol=4.13 float=1.13M,,,,STOP,2.65,-99.78,2026-05-06T12:59:30,2.65,2.3101
2026-05-06T07:17:23,2026-05-06,intraday,OCG,LONG,HOLDING-LONG,2.06,1.87,2.44,526,100.0,15.38,STRETCHED,PM low,FAVORABLE,0.85,,,,,2.0,score=964.44 relvol=62.69 float=1.94M,,,,CLOSE,2.2101,78.95,2026-05-06T12:59:30,2.215,1.92
2026-05-06T07:17:25,2026-05-06,intraday,SKK,LONG,HOLDING-LONG,6.45,5.17,9.01,78,100.0,11.51,IN_BAND,PM low,FAVORABLE,0.85,,,,,2.0,score=39.28 relvol=3.41 float=2.44M,,,,STOP,5.17,-99.84,2026-05-06T12:59:22,6.54,4.801
2026-05-06T07:17:26,2026-05-06,intraday,IMSR,SHORT,FAILED-GAP-SHORT,7.72,8.9,5.36,84,100.0,10.43,IN_BAND,PM high,FAVORABLE,0.85,,,,,2.0,score=17.44 relvol=2.39 float=106.31M,,,,CLOSE,8.405,-57.54,2026-05-06T12:59:31,8.58,7.64
2026-05-06T07:17:28,2026-05-06,intraday,BLMN,LONG,HOLDING-LONG,7.675,5.99,11.045,59,100.0,22.57,STRETCHED,PM low,FAVORABLE,0.85,,,,,2.0,score=214.47 relvol=9.5 float=85.24M,,,,CLOSE,8.29,36.28,2026-05-06T12:59:33,8.56,7.59
2026-05-06T07:17:29,2026-05-06,intraday,SKYX,LONG,HOLDING-LONG,1.2389,1.075,1.5667,610,100.0,11.11,IN_BAND,PM low,FAVORABLE,0.85,,,,,2.0,score=32.82 relvol=2.95 float=133.28M,,,,CLOSE,1.305,40.32,2026-05-06T12:59:33,1.445,1.2201
2026-05-06T07:17:30,2026-05-06,intraday,SMX,SHORT,FAILED-GAP-SHORT,1.241,1.41,0.903,591,100.0,13.78,IN_BAND,PM high,FAVORABLE,0.85,,,,,2.0,score=13.60 relvol=1.41 float=7.3M,,,,STOP,1.41,-99.88,2026-05-06T12:59:34,1.95,1.22
2026-05-06T07:17:32,2026-05-06,intraday,PN,SHORT,FAILED-GAP-SHORT,8.1625,8.73,7.0275,176,100.0,20.2,STRETCHED,PM high,FAVORABLE,0.85,,,,,2.0,score=9.14 relvol=0.65 float=2.54M,,,,CLOSE,8.15,2.2,2026-05-06T12:59:35,8.51,7.57
2026-05-06T07:17:33,2026-05-06,intraday,GDC,SHORT,FAILED-GAP-SHORT,6.91,8.12,4.49,82,100.0,25.21,STRETCHED,PM high,FAVORABLE,0.85,,,,,2.0,score=224.44 relvol=12.72 float=60.76M,,,,TARGET,4.49,198.44,2026-05-06T12:59:35,6.8,1.19
2026-05-06T07:17:35,2026-05-06,intraday,UPXI,SHORT,FAILED-GAP-SHORT,1.34,1.54,0.94,500,100.0,4.35,IN_BAND,PM high,FAVORABLE,0.85,,,,,2.0,score=3.82 relvol=1.26 float=69.34M,,,,CLOSE,1.4,-30.0,2026-05-06T12:59:36,1.45,1.3348
2026-05-06T07:17:37,2026-05-06,intraday,USEG,SHORT,ORB-SHORT,1.02,1.11,0.84,1111,100.0,-5.41,IN_BAND,PM high,FAVORABLE,0.85,,,,,2.0,score=0.39 relvol=0.4 float=53.07M,,,,CLOSE,1.0199,0.11,2026-05-06T12:59:36,1.046,1.0
2026-05-06T07:17:38,2026-05-06,intraday,QMCO,LONG,HOLDING-LONG,9.8029,8.76,11.8887,95,100.0,8.95,IN_BAND,PM low,FAVORABLE,0.85,,,,,2.0,score=86.83 relvol=9.7 float=14.64M,,,,CLOSE,10.03,21.57,2026-05-06T12:59:37,10.28,9.66
2026-05-06T07:17:40,2026-05-06,intraday,BIYA,SHORT,FAILED-GAP-SHORT,1.32,1.53,0.9,476,100.0,13.46,IN_BAND,PM high,FAVORABLE,0.85,,,,,2.0,score=0.67 relvol=0.07 float=4.12M,,,,CLOSE,1.165,73.78,2026-05-06T12:59:37,1.34,1.1101
2026-05-07T06:11:34,2026-05-07,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,FAVORABLE,0.13,,,,,2.0,abook_rank fem=64 mode=PULLBACK,,,,TARGET,2.637,199.91,2026-05-07T14:02:32,2.9,2.78
2026-05-07T06:11:35,2026-05-07,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.13,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,STOP,14.4401,-99.83,2026-05-07T14:02:33,14.225,13.5
2026-05-07T06:11:36,2026-05-07,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.13,,,,,2.0,abook_rank fem=100 mode=BOUNCE,,,,STOP,13.2187,-99.84,2026-05-07T14:02:33,12.67,12.13
2026-05-07T06:11:38,2026-05-07,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,FAVORABLE,0.14,,,,,2.0,abook_rank fem=64 mode=PULLBACK,,,,TARGET,2.637,199.91,2026-05-07T14:02:32,2.9,2.78
2026-05-07T06:11:39,2026-05-07,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.14,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,STOP,14.4401,-99.83,2026-05-07T14:02:33,14.225,13.5
2026-05-07T06:11:40,2026-05-07,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.14,,,,,2.0,abook_rank fem=100 mode=BOUNCE,,,,STOP,13.2187,-99.84,2026-05-07T14:02:33,12.67,12.13
2026-05-07T06:12:25,2026-05-07,momentum,VEEE,LONG,MOO_GENESIS,6.49,6.3926,6.6847,1027,100.0,33.11,EXTREME,FIXED,FAVORABLE,0.11,,,,,2.0,relvol=3.0x pm_vol=1402838,,,,TARGET,6.6847,199.96,2026-05-07T14:02:34,7.45,6.25
2026-05-07T06:12:58,2026-05-07,momentum,RXT,LONG,MOO_GENESIS,3.81,3.7529,3.9243,1749,100.0,76.21,PARABOLIC,FIXED,FAVORABLE,0.11,,,,,2.0,relvol=231.4x pm_vol=31432637,,,,TARGET,3.9243,199.91,2026-05-07T14:02:34,4.62,3.36
2026-05-07T06:13:17,2026-05-07,momentum,DDOG,LONG,MOO_GENESIS,187.2385,184.4299,192.8557,35,100.0,31.85,EXTREME,FIXED,FAVORABLE,0.11,,,,,2.0,relvol=50.0x pm_vol=2325048,,,,STOP,184.4299,-98.3,2026-05-07T14:02:35,188.9,179.47
2026-05-07T06:13:36,2026-05-07,momentum,PGY,LONG,MOO_GENESIS,16.6,16.351,17.098,401,100.0,14.36,IN_BAND,FIXED,FAVORABLE,0.11,,,,,2.0,relvol=13.8x pm_vol=975222,,,,STOP,16.351,-99.85,2026-05-07T14:02:35,16.25,15.085
2026-05-07T06:13:39,2026-05-07,momentum,SABR,LONG,MOO_GENESIS,2.21,2.1768,2.2763,3016,100.0,31.15,EXTREME,FIXED,FAVORABLE,0.11,,,,,2.0,relvol=785.5x pm_vol=3008084,,,,STOP,2.1768,-100.13,2026-05-07T14:02:36,2.11,1.94
2026-05-07T06:13:45,2026-05-07,momentum,APP,LONG,MOO_GENESIS,458.0,451.13,471.74,14,100.0,4.52,IN_BAND,FIXED,FAVORABLE,0.11,,,,,2.0,relvol=6.9x pm_vol=331200,,,,TARGET,471.74,192.36,2026-05-07T14:02:36,512.6899,457.54
2026-05-07T06:18:49,2026-05-07,short,VEEE,SHORT,SHORT_GENESIS_9_33,6.43,6.4943,6.3014,1555,100.0,-8.49,IN_BAND,FIXED,FAVORABLE,0.09,,,,,2.0,relvol=3.0x pm_vol=1410070 borrow=LOW,,,,TARGET,6.3014,199.97,2026-05-07T14:02:34,7.45,6.21
2026-05-07T06:19:10,2026-05-07,short,IOVA,SHORT,SHORT_GENESIS_9_33,3.52,3.5552,3.4496,2840,100.0,-23.47,STRETCHED,FIXED,FAVORABLE,0.09,,,,,2.0,relvol=22.8x pm_vol=3833533 borrow=MEDIUM,,,,STOP,3.5552,-99.97,2026-05-07T14:02:37,4.075,3.46
2026-05-07T06:19:24,2026-05-07,short,RXT,SHORT,SHORT_GENESIS_9_33,3.7398,3.7772,3.665,2673,100.0,-16.3,STRETCHED,FIXED,FAVORABLE,0.09,,,,,2.0,relvol=250.0x pm_vol=33961855 borrow=MEDIUM,,,,TARGET,3.665,199.94,2026-05-07T14:02:34,4.62,3.36
2026-05-07T06:19:44,2026-05-07,short,COHR,SHORT,SHORT_GENESIS_9_33,327.09,330.3609,320.5482,30,100.0,-5.82,IN_BAND,FIXED,FAVORABLE,0.09,,,,,2.0,relvol=2.3x pm_vol=490861 borrow=LOW,,,,STOP,330.3609,-98.13,2026-05-07T14:02:37,337.34,308.17
2026-05-07T06:20:11,2026-05-07,short,APP,SHORT,SHORT_GENESIS_9_33,457.02,461.5902,447.8796,21,100.0,-4.16,IN_BAND,FIXED,FAVORABLE,0.09,,,,,2.0,relvol=7.3x pm_vol=351832 borrow=LOW,,,,TARGET,447.8796,191.95,2026-05-07T14:02:36,512.6899,443.0
2026-05-07T06:35:00,2026-05-07,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,FAVORABLE,0.16,,,,,2.0,abook_rank fem=64 mode=PULLBACK,,,,TARGET,2.637,199.91,2026-05-07T14:02:32,2.9,2.78
2026-05-07T06:35:01,2026-05-07,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.16,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,STOP,14.4401,-99.83,2026-05-07T14:02:33,14.225,13.5
2026-05-07T06:35:03,2026-05-07,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.16,,,,,2.0,abook_rank fem=100 mode=BOUNCE,,,,STOP,13.2187,-99.84,2026-05-07T14:02:33,12.67,12.13
2026-05-07T06:35:06,2026-05-07,abook,CLVT,LONG,MOO,2.5602,2.5218,2.637,2603,100.0,0.0,,FIXED,FAVORABLE,0.15,,,,,2.0,abook_rank fem=64 mode=PULLBACK,,,,TARGET,2.637,199.91,2026-05-07T14:02:32,2.9,2.78
2026-05-07T06:35:08,2026-05-07,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.15,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,STOP,14.4401,-99.83,2026-05-07T14:02:33,14.225,13.5
2026-05-07T06:35:10,2026-05-07,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.15,,,,,2.0,abook_rank fem=100 mode=BOUNCE,,,,STOP,13.2187,-99.84,2026-05-07T14:02:33,12.67,12.13
2026-05-07T06:36:48,2026-05-07,momentum,VEEE,LONG,MOO_GENESIS,6.3,6.2055,6.489,1058,100.0,33.11,EXTREME,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=3.1x pm_vol=1432578,,,,TARGET,6.489,199.96,2026-05-07T14:02:34,7.45,6.25
2026-05-07T06:37:18,2026-05-07,momentum,FIG,LONG,MOO_GENESIS,20.11,19.8084,20.7133,331,100.0,5.44,IN_BAND,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=2.1x pm_vol=491117,,,,TARGET,20.7133,199.69,2026-05-07T14:02:38,21.195,20.22
2026-05-07T06:37:38,2026-05-07,momentum,RXT,LONG,MOO_GENESIS,4.1882,4.1254,4.3138,1591,100.0,86.78,PARABOLIC,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=320.0x pm_vol=43473877,,,,STOP,4.1254,-99.91,2026-05-07T14:02:34,4.62,3.36
2026-05-07T06:37:59,2026-05-07,momentum,DDOG,LONG,MOO_GENESIS,182.86,180.1171,188.3458,36,100.0,32.91,EXTREME,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=59.0x pm_vol=2740462,,,,TARGET,188.3458,197.49,2026-05-07T14:02:35,188.9,179.47
2026-05-07T06:38:31,2026-05-07,momentum,PGY,LONG,MOO_GENESIS,16.99,16.7351,17.4997,392,100.0,16.12,STRETCHED,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=16.4x pm_vol=1158255,,,,STOP,16.7351,-99.92,2026-05-07T14:02:35,16.25,15.085
2026-05-07T06:38:35,2026-05-07,momentum,SABR,LONG,MOO_GENESIS,2.153,2.1207,2.2176,3096,100.0,31.15,EXTREME,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=819.5x pm_vol=3138172,,,,STOP,2.1207,-100.0,2026-05-07T14:02:36,2.11,1.94
2026-05-07T06:38:44,2026-05-07,momentum,APP,LONG,MOO_GENESIS,453.07,446.274,466.6621,14,100.0,4.52,IN_BAND,FIXED,FAVORABLE,0.14,,,,,2.0,relvol=9.0x pm_vol=434289,,,,TARGET,466.6621,190.29,2026-05-07T14:02:36,512.6899,457.54
2026-05-07T06:46:39,2026-05-07,short,VEEE,SHORT,SHORT_GENESIS_9_33,6.5325,6.5978,6.4018,1530,100.0,-8.49,IN_BAND,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=3.1x pm_vol=1439620 borrow=LOW,,,,TARGET,6.4018,199.97,2026-05-07T14:02:34,7.45,6.21
2026-05-07T06:47:22,2026-05-07,short,IOVA,SHORT,SHORT_GENESIS_9_33,3.56,3.5956,3.4888,2808,100.0,-23.47,STRETCHED,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=30.8x pm_vol=5176418 borrow=MEDIUM,,,,STOP,3.5956,-99.96,2026-05-07T14:02:37,4.075,3.46
2026-05-07T06:47:39,2026-05-07,short,RXT,SHORT,SHORT_GENESIS_9_33,3.975,4.0148,3.8955,2515,100.0,-16.3,STRETCHED,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=340.7x pm_vol=46291665 borrow=MEDIUM,,,,TARGET,3.8955,199.94,2026-05-07T14:02:34,4.62,3.36
2026-05-07T06:48:06,2026-05-07,short,COHR,SHORT,SHORT_GENESIS_9_33,329.01,332.3001,322.4298,30,100.0,-5.82,IN_BAND,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=2.7x pm_vol=565222 borrow=LOW,,,,STOP,332.3001,-98.7,2026-05-07T14:02:37,337.34,308.17
2026-05-07T06:48:46,2026-05-07,short,APP,SHORT,SHORT_GENESIS_9_33,454.0,458.54,444.92,22,100.0,-4.21,IN_BAND,FIXED,FAVORABLE,0.08,,,,,2.0,relvol=9.3x pm_vol=451166 borrow=LOW,,,,TARGET,444.92,199.76,2026-05-07T14:02:36,512.6899,443.0
2026-05-07T07:02:39,2026-05-07,intraday,RMSG,SHORT,FAILED-GAP-SHORT,1.5901,1.89,0.9903,333,100.0,28.79,STRETCHED,PM high,FAVORABLE,-0.01,,,,,2.0,score=980.79 relvol=48.67 float=9.26M,,,,CLOSE,1.75,-53.25,2026-05-07T14:02:38,1.86,1.5623
2026-05-07T07:02:41,2026-05-07,intraday,FLNC,SHORT,FAILED-GAP-SHORT,16.81,19.37,11.69,39,100.0,41.63,EXTREME,PM high,FAVORABLE,-0.01,,,,,2.0,score=187.29 relvol=6.43 float=132.44M,,,,STOP,19.37,-99.84,2026-05-07T14:02:39,19.59,16.31
2026-05-07T07:02:42,2026-05-07,intraday,SMX,LONG,HOLDING-LONG,1.805,1.42,2.575,259,100.0,4.58,IN_BAND,PM low,FAVORABLE,-0.01,,,,,2.0,score=12.99 relvol=2.84 float=7.3M,,,,STOP,1.42,-99.72,2026-05-07T14:02:39,1.84,1.11
2026-05-07T07:02:44,2026-05-07,intraday,CHSN,LONG,HOLDING-LONG,2.07,1.56,3.09,196,100.0,9.62,IN_BAND,PM low,FAVORABLE,-0.01,,,,,2.0,score=37.77 relvol=3.93 float=0.59M,,,,CLOSE,1.86,-41.16,2026-05-07T14:02:40,2.23,1.6
2026-05-07T07:02:45,2026-05-07,intraday,INO,LONG,HOLDING-LONG,1.34,1.25,1.52,1111,100.0,5.65,IN_BAND,PM low,FAVORABLE,-0.01,,,,,2.0,score=38.33 relvol=6.79 float=81.59M,,,,CLOSE,1.38,44.44,2026-05-07T14:02:40,1.43,1.26
2026-05-07T07:02:46,2026-05-07,intraday,OSG,LONG,HOLDING-LONG,5.55,5.18,6.29,270,100.0,26.78,STRETCHED,PM low,FAVORABLE,-0.01,,,,,2.0,score=430.35 relvol=16.07 float=45.01M,,,,CLOSE,5.98,116.1,2026-05-07T14:02:41,6.18,5.3533
2026-05-07T07:02:48,2026-05-07,intraday,SEGG,SHORT,FAILED-GAP-SHORT,1.39,1.59,0.99,499,100.0,3.65,IN_BAND,PM high,FAVORABLE,-0.01,,,,,2.0,score=1.40 relvol=0.55 float=15.11M,,,,STOP,1.59,-99.8,2026-05-07T14:02:41,1.59,1.335
2026-05-07T07:02:49,2026-05-07,intraday,NNBR,SHORT,FAILED-GAP-SHORT,2.7699,3.11,2.0897,294,100.0,17.06,STRETCHED,PM high,FAVORABLE,-0.01,,,,,2.0,score=124.34 relvol=10.41 float=50.19M,,,,CLOSE,2.76,2.91,2026-05-07T14:02:42,2.95,2.6201
2026-05-07T07:02:52,2026-05-07,intraday,ASPN,LONG,HOLDING-LONG,5.545,4.21,8.215,74,100.0,13.35,IN_BAND,PM low,FAVORABLE,-0.01,,,,,2.0,score=40.21 relvol=3.01 float=82.83M,,,,CLOSE,5.12,-31.45,2026-05-07T14:02:42,5.4,5.08
2026-05-07T07:02:53,2026-05-07,intraday,MASK,SHORT,FAILED-GAP-SHORT,2.63,2.98,1.93,285,100.0,10.33,IN_BAND,PM high,FAVORABLE,-0.01,,,,,2.0,score=1.80 relvol=0.25 float=1.13M,,,,CLOSE,2.47,45.6,2026-05-07T14:02:43,2.69,2.1
2026-05-07T07:02:55,2026-05-07,intraday,CCRN,LONG,HOLDING-LONG,13.045,12.77,13.595,363,100.0,28.78,STRETCHED,PM low,FAVORABLE,-0.01,,,,,2.0,score=421.03 relvol=14.63 float=32.2M,,,,CLOSE,13.07,9.08,2026-05-07T14:02:43,13.12,13.04
2026-05-07T07:02:56,2026-05-07,intraday,DNUT,SHORT,FAILED-GAP-SHORT,3.79,4.04,3.29,400,100.0,9.51,IN_BAND,PM high,FAVORABLE,-0.01,,,,,2.0,score=15.41 relvol=2.32 float=172.38M,,,,CLOSE,3.64,60.0,2026-05-07T14:02:44,3.8499,3.54
2026-05-08T05:52:38,2026-05-08,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,TARGET,15.0998,199.67,2026-05-08T15:10:14,15.35,14.44
2026-05-08T05:52:38,2026-05-08,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=BOUNCE,,,,STOP,13.2187,-99.84,2026-05-08T15:10:15,13.05,12.68
2026-05-08T05:52:39,2026-05-08,abook,PLUG,LONG,MOO,3.32,3.2702,3.4196,2008,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,STOP,3.2702,-100.0,2026-05-08T15:10:15,3.17,3.05
2026-05-08T05:52:42,2026-05-08,abook,TRVI,LONG,MOO,14.66,14.4401,15.0998,454,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,TARGET,15.0998,199.67,2026-05-08T15:10:14,15.35,14.44
2026-05-08T05:52:42,2026-05-08,abook,NOK,LONG,MOO,13.42,13.2187,13.8226,496,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=BOUNCE,,,,STOP,13.2187,-99.84,2026-05-08T15:10:15,13.05,12.68
2026-05-08T05:52:43,2026-05-08,abook,PLUG,LONG,MOO,3.32,3.2702,3.4196,2008,100.0,0.0,,FIXED,FAVORABLE,0.68,,,,,2.0,abook_rank fem=100 mode=PULLBACK,,,,STOP,3.2702,-100.0,2026-05-08T15:10:15,3.17,3.05
2026-05-08T05:52:57,2026-05-08,momentum,FLNC,LONG,MOO_GENESIS,23.0103,22.6651,23.7006,289,100.0,28.1,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=6.9x pm_vol=3470247,,,,TARGET,23.7006,199.5,2026-05-08T15:10:16,26.98,23.52
2026-05-08T05:55:42,2026-05-08,momentum,AIIO,LONG,MOO_GENESIS,0.9999,0.9849,1.0299,6667,100.0,85.0,PARABOLIC,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=6462.0x pm_vol=72618754,,,,STOP,0.9849,-100.01,2026-05-08T15:10:16,1.3,0.86
2026-05-08T05:55:44,2026-05-08,momentum,AEHL,LONG,MOO_GENESIS,0.9884,0.9736,1.0181,6744,100.0,100.04,PARABOLIC,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=2534.8x pm_vol=27557262,,,,TARGET,1.0181,200.3,2026-05-08T15:10:17,2.84,0.5555
2026-05-08T05:55:46,2026-05-08,momentum,TRAW,LONG,MOO_GENESIS,2.0002,1.9702,2.0602,3333,100.0,51.76,PARABOLIC,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=18011.4x pm_vol=35089868,,,,TARGET,2.0602,199.98,2026-05-08T15:10:17,2.3999,1.79
2026-05-08T05:55:48,2026-05-08,momentum,CTM,LONG,MOO_GENESIS,0.7696,0.7581,0.7927,8662,100.0,24.93,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=277.6x pm_vol=10923635,,,,STOP,0.7581,-99.61,2026-05-08T15:10:18,0.7995,0.7302
2026-05-08T05:55:50,2026-05-08,momentum,IREN,LONG,MOO_GENESIS,64.6488,63.6791,66.5883,103,100.0,14.92,IN_BAND,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=2.9x pm_vol=5579959,,,,STOP,63.6791,-99.88,2026-05-08T15:10:18,63.66,57.91
2026-05-08T05:55:53,2026-05-08,momentum,CTNT,LONG,MOO_GENESIS,2.7174,2.6766,2.7989,2453,100.0,37.65,EXTREME,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=75.7x pm_vol=5211041,,,,TARGET,2.7989,199.92,2026-05-08T15:10:19,3.13,2.61
2026-05-08T05:55:56,2026-05-08,momentum,ARTV,LONG,MOO_GENESIS,12.6,12.411,12.978,529,100.0,27.8,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=604.4x pm_vol=1735778,,,,STOP,12.411,-99.98,2026-05-08T15:10:19,12.6799,10.82
2026-05-08T05:55:57,2026-05-08,momentum,BCDA,LONG,MOO_GENESIS,1.1365,1.1195,1.1706,5865,100.0,22.02,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=1928.5x pm_vol=3543121,,,,STOP,1.1195,-99.71,2026-05-08T15:10:20,1.16,1.04
2026-05-08T05:56:04,2026-05-08,momentum,PMAX,LONG,MOO_GENESIS,4.003,3.943,4.1231,1665,100.0,29.52,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=3.4x pm_vol=5145220,,,,STOP,3.943,-99.9,2026-05-08T15:10:20,4.4,3.81
2026-05-08T05:56:13,2026-05-08,momentum,TDIC,LONG,MOO_GENESIS,1.0102,0.995,1.0405,6599,100.0,38.53,EXTREME,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=492.1x pm_vol=2923638,,,,TARGET,1.0405,199.95,2026-05-08T15:10:21,1.29,1.1105
2026-05-08T05:56:18,2026-05-08,momentum,GMEX,LONG,MOO_GENESIS,1.8,1.773,1.854,3703,100.0,24.42,STRETCHED,FIXED,FAVORABLE,0.68,,,,,2.0,relvol=7.1x pm_vol=1237437,,,,TARGET,1.854,199.96,2026-05-08T15:10:21,2.3437,1.84
