system,dimension,bucket,n,wins,stops,closes,no_fill,wr,total_r,ev_r,ev_dollars,sessions,first_seen,last_seen,trust
FAM,score-band,60-69,7675,720,1650,2626,2679,14.4,-86.74,-0.011,-1.1,55,2026-05-21,2026-08-21,NEUTRAL
FAM,score-band,90+,855,44,181,484,146,6.2,-85.31,-0.1,-10.0,55,2026-05-21,2026-08-21,NEUTRAL
FAM,score-band,70-79,4856,338,1026,2184,1308,9.5,-555.86,-0.114,-11.4,55,2026-05-21,2026-08-21,AVOID
FAM,score-band,80-89,2116,147,450,1004,515,9.2,-258.61,-0.122,-12.2,55,2026-05-21,2026-08-21,AVOID
FAM,setup,CHANNEL_TOP_REJECT,8,4,0,0,4,100.0,6.0,0.75,75.0,6,2026-06-23,2026-07-27,TENTATIVE
FAM,setup,BULL_BOUNCE,1027,162,80,586,199,19.6,139.51,0.136,13.6,37,2026-05-21,2026-08-21,TRUSTED
FAM,setup,BUY_LOWER_DIRTY,29,9,11,7,2,33.3,2.97,0.102,10.2,17,2026-05-28,2026-08-17,TRUSTED
FAM,setup,CHANNEL_RECLAIM_LONG,106,16,26,61,3,15.5,0.11,0.001,0.1,31,2026-05-22,2026-08-17,NEUTRAL
FAM,setup,BEAR_REJECTION_PENDING,5421,361,1263,1895,1902,10.3,-255.68,-0.047,-4.7,55,2026-05-21,2026-08-21,NEUTRAL
FAM,setup,BULL_BOUNCE_PENDING,7873,609,1608,3246,2410,11.1,-688.61,-0.087,-8.7,39,2026-05-21,2026-08-21,NEUTRAL
FAM,setup,BULL_BOUNCE_CONFIRMED,815,71,169,464,111,10.1,-76.85,-0.094,-9.4,37,2026-05-21,2026-08-21,NEUTRAL
FAM,setup,SHORT_UPPER_DIRTY,32,7,15,6,4,25.0,-3.68,-0.115,-11.5,18,2026-05-28,2026-08-17,AVOID
FAM,setup,CHANNEL_GAP_BREAKOUT_LONG,69,7,45,15,2,10.4,-33.95,-0.492,-49.2,20,2026-05-21,2026-08-17,AVOID
FAM,setup,CHANNEL_BREAKDOWN_SHORT,2,0,1,0,1,0.0,-1.0,-0.5,-50.0,2,2026-07-24,2026-07-27,TENTATIVE
FAM,setup,DOUBLE_REJECTION_LONG,16,0,9,2,5,0.0,-9.11,-0.569,-56.9,11,2026-05-29,2026-08-19,TENTATIVE
FAM,setup,CHANNEL_BREAKOUT,29,2,21,2,4,8.0,-17.03,-0.587,-58.7,15,2026-05-28,2026-08-20,AVOID
FAM,setup,DOUBLE_REJECTION_SHORT,64,1,51,12,0,1.6,-41.14,-0.643,-64.3,3,2026-05-21,2026-05-26,AVOID
FAM,setup,CHANNEL_GAP_BREAKDOWN_SHORT,6,0,4,1,1,0.0,-4.23,-0.705,-70.5,6,2026-05-27,2026-08-10,TENTATIVE
FAM,setup,DCB_BREAKOUT,5,0,4,1,0,0.0,-3.83,-0.766,-76.6,4,2026-05-29,2026-08-12,TENTATIVE
FEM,mode,BOUNCE,507,194,50,213,50,42.5,205.16,0.405,40.5,71,2026-04-16,2026-08-21,TRUSTED
FEM,mode,PULLBACK,753,215,100,177,261,43.7,184.66,0.245,24.5,73,2026-04-01,2026-08-20,TRUSTED
FEM,mode,RESISTANCE,73,17,31,7,18,30.9,5.0,0.068,6.8,2,2026-04-01,2026-04-02,NEUTRAL
FEM,mode,BREAKOUT,84,17,12,47,8,22.4,-3.59,-0.043,-4.3,32,2026-04-07,2026-07-21,NEUTRAL
FEM,mode,FRESH_HOLD,19,4,12,1,2,23.5,-6.83,-0.359,-35.9,2,2026-04-01,2026-04-02,TENTATIVE
FEM,score-band,90+,885,405,27,227,226,61.5,509.52,0.576,57.6,76,2026-04-01,2026-08-21,TRUSTED
FEM,score-band,60-69,142,9,39,47,47,9.5,-22.92,-0.161,-16.1,46,2026-04-01,2026-08-14,AVOID
FEM,score-band,80-89,236,18,75,86,57,10.1,-51.37,-0.218,-21.8,51,2026-04-01,2026-08-21,AVOID
FEM,score-band,70-79,141,6,36,44,55,7.0,-34.59,-0.245,-24.5,52,2026-04-01,2026-08-17,AVOID
FEM,tier,T1-STRONG_LONG,734,259,28,220,227,51.1,363.04,0.495,49.5,72,2026-04-01,2026-08-21,TRUSTED
FEM,tier,T5-LOW,2,0,0,2,0,0.0,0.53,0.265,26.5,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T2-LONG,409,129,60,135,85,39.8,57.13,0.14,14.0,78,2026-04-01,2026-08-21,TRUSTED
FEM,tier,T3-SHORT,61,10,15,6,30,32.3,6.43,0.105,10.5,3,2026-04-01,2026-04-12,TRUSTED
FEM,tier,T2-SHORT,32,4,8,2,18,28.6,1.0,0.031,3.1,3,2026-04-01,2026-04-12,NEUTRAL
FEM,tier,T3-LONG_WATCH,285,42,86,85,72,19.7,-40.01,-0.14,-14.0,45,2026-04-01,2026-07-21,AVOID
FEM,tier,T4-LONG,38,0,7,0,31,0.0,-7.0,-0.184,-18.4,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T5-SHORT,21,3,10,1,7,21.4,-4.0,-0.19,-19.0,2,2026-04-01,2026-04-02,AVOID
FEM,tier,T3-WATCH,20,0,6,0,14,0.0,-6.0,-0.3,-30.0,1,2026-04-07,2026-04-07,AVOID
FEM,tier,T2-STRONG,6,0,2,0,4,0.0,-2.0,-0.333,-33.3,1,2026-04-07,2026-04-07,TENTATIVE
FEM,tier,T1-CONVICTION,2,0,2,0,0,0.0,-2.0,-1.0,-100.0,1,2026-04-07,2026-04-07,TENTATIVE
