ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
MAX,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,12.58,16.16,11.95,,27,0.18,12.220000267028809,12.59280014038086,11.930000305175781,808359.0,-2.47,TARGET_HIT,1.5,HOSTILE,LIMIT,20,COMPRESSION,2026-09-03_1729,2026-09-03
CRWV,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,82.63,84.65,78.91,74.07,49,1.84,84.55999755859375,84.8499984741211,79.04000091552734,18737553.0,4.34,STOPPED,-1.0,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
HCA,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,412.46,415.76,383.63,396.22,30,8.74,409.20001220703125,413.1300048828125,401.43499755859375,1362335.0,1.05,CLOSED,0.99,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
OC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,136.35,138.84,129.68,125.54,40,2.68,134.7100067138672,137.3000030517578,132.58999633789062,1142495.0,0.34,CLOSED,0.66,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
DPC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,40.16,44.3,38.15,,24,0.48,41.560001373291016,41.83620071411133,38.86000061035156,1249814.0,5.56,CLOSED_LOSS,-0.34,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
FICO,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,1099.45,1111.74,1065.0,986.85,8,2.8,1118.9300537109375,1150.8349609375,1099.760009765625,203207.0,2.59,STOPPED,-1.0,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
SUNB,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,68.45,72.64,65.03,,23,0.82,65.98999786376953,67.8499984741211,64.87000274658203,4614263.0,-1.67,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
BTC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,34.52,37.27,29.67,,36,1.77,36.15999984741211,36.17499923706055,34.70000076293945,2816784.0,5.7,CLOSED_LOSS,-0.6,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
TKO,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,192.38,194.38,183.15,178.32,50,4.62,189.4199981689453,192.52499389648438,187.20010375976562,749524.0,-0.19,CLOSED,1.48,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
WSM,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,224.51,229.39,196.0,204.82,20,5.84,222.75999450683594,224.8000030517578,218.60000610351562,1182411.0,-0.11,CLOSED,0.36,HOSTILE,LIMIT,20,CONVICTION,2026-09-03_1729,2026-09-03
IDCC,SHORT,CONVICTION,99.9,BEAR_REJECTION_PENDING,330.75,336.31,306.16,303.33,17,4.42,335.9100036621094,337.8800048828125,326.1099853515625,202823.0,1.86,STOPPED,-1.0,HOSTILE,LIMIT,20,COMPRESSION,2026-09-03_1729,2026-09-03
